scaling_factor,dataset:0,dataset:1,dataset:2,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.45,glue-cola,glue-mnli,glue-qqp,0.4534995206136146,0.22375,0.0,0.0,0.0036101083032490976,0.06307339449541284,
0.5,glue-cola,glue-mnli,glue-qqp,0.3231064237775647,0.38,0.0,0.0,0.0,0.0011467889908256881,
0.55,glue-cola,glue-mnli,glue-qqp,0.3077660594439118,0.3625,0.0,0.0,0.0,0.0,
0.6000000000000001,glue-cola,glue-mnli,glue-qqp,0.3068072866730585,0.339375,0.0,0.0,0.0,0.0,
0.65,glue-cola,glue-mnli,glue-qqp,0.3058485139022052,0.348125,0.0,0.001875,0.0,0.0,
0.7000000000000001,glue-cola,glue-mnli,glue-qqp,0.3029721955896453,0.37,0.0,0.011875,0.0,0.0,
0.75,glue-cola,glue-mnli,glue-qqp,0.3000958772770853,0.4075,0.0,0.025625,0.0,0.0,
0.8,glue-cola,glue-mnli,glue-qqp,0.29050814956855225,0.455625,0.0,0.025625,0.0,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-qqp,0.29338446788111217,0.47375,0.0,0.020625,0.0,0.0,
0.9,glue-cola,glue-mnli,glue-qqp,0.30201342281879195,0.44875,0.0,0.019375,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-qqp,0.30393096836049854,0.3725,0.0,0.015625,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-qqp,0.1975071907957814,0.236875,0.0,0.008125,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mnli,glue-rte,0.05560882070949185,0.0,0.0,0.0,0.11913357400722022,0.0,
0.35000000000000003,glue-cola,glue-mnli,glue-rte,0.49952061361457334,0.008125,0.0,0.0,0.47653429602888087,0.0,
0.4,glue-cola,glue-mnli,glue-rte,0.663470757430489,0.28125,0.0,0.0,0.49458483754512633,0.0,
0.45,glue-cola,glue-mnli,glue-rte,0.660594439117929,0.410625,0.0,0.0,0.4729241877256318,0.0,
0.5,glue-cola,glue-mnli,glue-rte,0.5666347075743049,0.475625,0.0,0.0,0.4657039711191336,0.0,
0.55,glue-cola,glue-mnli,glue-rte,0.42377756471716205,0.5025,0.0,0.0,0.4404332129963899,0.0,
0.6000000000000001,glue-cola,glue-mnli,glue-rte,0.3422818791946309,0.510625,0.0,0.0,0.3935018050541516,0.0,
0.65,glue-cola,glue-mnli,glue-rte,0.3202301054650048,0.500625,0.0,0.0,0.3285198555956679,0.0,
0.7000000000000001,glue-cola,glue-mnli,glue-rte,0.31639501438159157,0.485625,0.0,0.0,0.22382671480144403,0.0,
0.75,glue-cola,glue-mnli,glue-rte,0.3087248322147651,0.46625,0.0,0.0,0.10469314079422383,0.0,
0.8,glue-cola,glue-mnli,glue-rte,0.3077660594439118,0.441875,0.0,0.0,0.05776173285198556,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-rte,0.3068072866730585,0.385625,0.0,0.0,0.032490974729241874,0.0,
0.9,glue-cola,glue-mnli,glue-rte,0.30201342281879195,0.348125,0.0,0.0,0.07581227436823104,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-rte,0.11601150527325024,0.346875,0.0,0.0,0.38267148014440433,0.0,
1.0,glue-cola,glue-mnli,glue-rte,0.0,0.321875,0.0,0.0,0.4043321299638989,0.0,
0.0,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.25,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.09059633027522936,
0.30000000000000004,glue-cola,glue-mnli,glue-sst2,0.15244487056567593,0.0,0.0,0.0,0.0,0.7064220183486238,
0.35000000000000003,glue-cola,glue-mnli,glue-sst2,0.39213806327900286,0.005,0.0,0.0,0.0,0.911697247706422,
0.4,glue-cola,glue-mnli,glue-sst2,0.4343240651965484,0.121875,0.0,0.0,0.0,0.9231651376146789,
0.45,glue-cola,glue-mnli,glue-sst2,0.4343240651965484,0.228125,0.0,0.0,0.0,0.9162844036697247,
0.5,glue-cola,glue-mnli,glue-sst2,0.36433365292425696,0.258125,0.0,0.0,0.0,0.9105504587155964,
0.55,glue-cola,glue-mnli,glue-sst2,0.25119846596356665,0.275,0.0,0.0,0.0,0.8944954128440367,
0.6000000000000001,glue-cola,glue-mnli,glue-sst2,0.1629913710450623,0.28625,0.0,0.0,0.0,0.8509174311926605,
0.65,glue-cola,glue-mnli,glue-sst2,0.10067114093959731,0.2925,0.0,0.0,0.0,0.8176605504587156,
0.7000000000000001,glue-cola,glue-mnli,glue-sst2,0.0738255033557047,0.29625,0.0,0.0,0.0,0.7591743119266054,
0.75,glue-cola,glue-mnli,glue-sst2,0.06903163950143816,0.29875,0.0,0.0,0.0,0.6662844036697247,
0.8,glue-cola,glue-mnli,glue-sst2,0.08341323106423777,0.298125,0.0,0.0,0.0,0.5561926605504587,
0.8500000000000001,glue-cola,glue-mnli,glue-sst2,0.15052732502396932,0.294375,0.0,0.0,0.0,0.44495412844036697,
0.9,glue-cola,glue-mnli,glue-sst2,0.31543624161073824,0.2725,0.0,0.0,0.0,0.3486238532110092,
0.9500000000000001,glue-cola,glue-mnli,glue-sst2,0.5321188878235859,0.199375,0.0,0.0,0.0,0.3256880733944954,
1.0,glue-cola,glue-mnli,glue-sst2,0.6299137104506232,0.08,0.0,0.0,0.0,0.36353211009174313,
0.0,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mnli,glue-stsb,0.023010546500479387,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mnli,glue-stsb,0.34419942473633747,0.0,0.0,0.0,0.0,0.0,0.07290640985252295
0.4,glue-cola,glue-mnli,glue-stsb,0.6327900287631831,0.00625,0.0,0.0,0.05776173285198556,0.0,0.5761067721222869
0.45,glue-cola,glue-mnli,glue-stsb,0.613614573346117,0.055625,0.0,0.0,0.1552346570397112,0.0,0.7619463906774273
0.5,glue-cola,glue-mnli,glue-stsb,0.4726749760306807,0.14625,0.0,0.0,0.05054151624548736,0.0,0.8001264645258322
0.55,glue-cola,glue-mnli,glue-stsb,0.35186960690316393,0.15375,0.0,0.0,0.0036101083032490976,0.0,0.7636409479816392
0.6000000000000001,glue-cola,glue-mnli,glue-stsb,0.3317353787152445,0.160625,0.0,0.0,0.0,0.0,0.736499946596665
0.65,glue-cola,glue-mnli,glue-stsb,0.32790028763183127,0.166875,0.0,0.0,0.0,0.0,0.7246965697633012
0.7000000000000001,glue-cola,glue-mnli,glue-stsb,0.2722914669223394,0.16125,0.0,0.0,0.0,0.0,0.7288704262294371
0.75,glue-cola,glue-mnli,glue-stsb,0.21188878235858102,0.124375,0.0,0.0,0.0,0.0,0.7280487269960223
0.8,glue-cola,glue-mnli,glue-stsb,0.04985618408437201,0.03125,0.0,0.0,0.0,0.0,0.7224498091092346
0.8500000000000001,glue-cola,glue-mnli,glue-stsb,0.0009587727708533077,0.0,0.0,0.0,0.0,0.0,0.7052934537539803
0.9,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.66490001739631
0.9500000000000001,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.6272521057427153
1.0,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,0.2714048987258923
0.0,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-qqp,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mrpc,glue-qqp,0.30105465004793863,0.0,0.0024509803921568627,0.0,0.0,0.0022935779816513763,
0.4,glue-cola,glue-mrpc,glue-qqp,0.5196548418024928,0.0,0.13725490196078433,0.203125,0.0,0.0,
0.45,glue-cola,glue-mrpc,glue-qqp,0.4314477468839885,0.0,0.3014705882352941,0.53875,0.0,0.0,
0.5,glue-cola,glue-mrpc,glue-qqp,0.31255992329817833,0.0,0.29901960784313725,0.615625,0.0,0.0,
0.55,glue-cola,glue-mrpc,glue-qqp,0.2962607861936721,0.0,0.29901960784313725,0.628125,0.0,0.0,
0.6000000000000001,glue-cola,glue-mrpc,glue-qqp,0.2972195589645254,0.0,0.30637254901960786,0.63125,0.0,0.0,
0.65,glue-cola,glue-mrpc,glue-qqp,0.2588686481303931,0.0,0.3088235294117647,0.625625,0.0,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-qqp,0.23298178331735378,0.0,0.3284313725490196,0.5725,0.0,0.0,
0.75,glue-cola,glue-mrpc,glue-qqp,0.19367209971236818,0.0,0.34558823529411764,0.5125,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-qqp,0.17641418983700863,0.0,0.3161764705882353,0.415625,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-qqp,0.17737296260786195,0.0,0.17892156862745098,0.1025,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-qqp,0.18312559923298177,0.0,0.09313725490196079,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-qqp,0.2195589645254075,0.0,0.0857843137254902,0.0,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-qqp,0.1457334611697028,0.0,0.09313725490196079,0.0,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-rte,0.06999041227229147,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mrpc,glue-rte,0.38926174496644295,0.0,0.004901960784313725,0.0,0.0036101083032490976,0.0,
0.4,glue-cola,glue-mrpc,glue-rte,0.4784276126558006,0.0,0.0661764705882353,0.0,0.26353790613718414,0.0,
0.45,glue-cola,glue-mrpc,glue-rte,0.3911792905081496,0.0,0.061274509803921566,0.0,0.41155234657039713,0.0,
0.5,glue-cola,glue-mrpc,glue-rte,0.2713326941514861,0.0,0.04411764705882353,0.0,0.3935018050541516,0.0,
0.55,glue-cola,glue-mrpc,glue-rte,0.1965484180249281,0.0,0.03676470588235294,0.0,0.36462093862815886,0.0,
0.6000000000000001,glue-cola,glue-mrpc,glue-rte,0.1725790987535954,0.0,0.03431372549019608,0.0,0.38267148014440433,0.0,
0.65,glue-cola,glue-mrpc,glue-rte,0.18024928092042186,0.0,0.024509803921568627,0.0,0.4259927797833935,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-rte,0.1725790987535954,0.0,0.0196078431372549,0.0,0.44404332129963897,0.0,
0.75,glue-cola,glue-mrpc,glue-rte,0.17929050814956854,0.0,0.029411764705882353,0.0,0.45126353790613716,0.0,
0.8,glue-cola,glue-mrpc,glue-rte,0.20421860019175456,0.0,0.0392156862745098,0.0,0.45126353790613716,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-rte,0.23202301054650049,0.0,0.007352941176470588,0.0,0.41155234657039713,0.0,
0.9,glue-cola,glue-mrpc,glue-rte,0.09300095877277086,0.0,0.0024509803921568627,0.0,0.02888086642599278,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-rte,0.0028763183125599234,0.0,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,
0.25,glue-cola,glue-mrpc,glue-sst2,0.006711409395973154,0.0,0.0,0.0,0.0,0.1720183486238532,
0.30000000000000004,glue-cola,glue-mrpc,glue-sst2,0.31064237775647174,0.0,0.0,0.0,0.0,0.786697247706422,
0.35000000000000003,glue-cola,glue-mrpc,glue-sst2,0.5877277085330777,0.0,0.0,0.0,0.0,0.8830275229357798,
0.4,glue-cola,glue-mrpc,glue-sst2,0.5455417066155321,0.0,0.0,0.0,0.0,0.8520642201834863,
0.45,glue-cola,glue-mrpc,glue-sst2,0.5033557046979866,0.0,0.0,0.0,0.0,0.7178899082568807,
0.5,glue-cola,glue-mrpc,glue-sst2,0.5033557046979866,0.0,0.0,0.0,0.0,0.5137614678899083,
0.55,glue-cola,glue-mrpc,glue-sst2,0.5206136145733461,0.0,0.0,0.0,0.0,0.3038990825688073,
0.6000000000000001,glue-cola,glue-mrpc,glue-sst2,0.5589645254074784,0.0,0.0,0.0,0.0,0.14105504587155962,
0.65,glue-cola,glue-mrpc,glue-sst2,0.5800575263662512,0.0,0.0,0.0,0.0,0.03669724770642202,
0.7000000000000001,glue-cola,glue-mrpc,glue-sst2,0.5771812080536913,0.0,0.0,0.0,0.0,0.0034403669724770644,
0.75,glue-cola,glue-mrpc,glue-sst2,0.5771812080536913,0.0,0.0,0.0,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-sst2,0.5963566634707574,0.0,0.0,0.0,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-sst2,0.6155321188878236,0.0,0.0,0.0,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-sst2,0.6519654841802492,0.0,0.0,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-sst2,0.673058485139022,0.0,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-sst2,0.6749760306807286,0.0,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-stsb,0.014381591562799617,0.0,0.0,0.0,0.0,0.0,0.0018510058101892015
0.35000000000000003,glue-cola,glue-mrpc,glue-stsb,0.32502396931927136,0.0,0.0,0.0,0.0,0.0,0.09187826943544204
0.4,glue-cola,glue-mrpc,glue-stsb,0.6164908916586769,0.0,0.0,0.0,0.0,0.0,0.4378486373519747
0.45,glue-cola,glue-mrpc,glue-stsb,0.5790987535953979,0.0,0.004901960784313725,0.0,0.0,0.0,0.5491898639095754
0.5,glue-cola,glue-mrpc,glue-stsb,0.43528283796740175,0.0,0.022058823529411766,0.0,0.0,0.0,0.42427524422850676
0.55,glue-cola,glue-mrpc,glue-stsb,0.3720038350910834,0.0,0.049019607843137254,0.0,0.0,0.0,0.20205706329509018
0.6000000000000001,glue-cola,glue-mrpc,glue-stsb,0.3652924256951103,0.0,0.125,0.0,0.0,0.0,
0.65,glue-cola,glue-mrpc,glue-stsb,0.3652924256951103,0.0,0.2426470588235294,0.0,0.0,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-stsb,0.3566634707574305,0.0,0.4117647058823529,0.0,0.0,0.0,
0.75,glue-cola,glue-mrpc,glue-stsb,0.34036433365292423,0.0,0.5,0.0,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-stsb,0.3231064237775647,0.0,0.5392156862745098,0.0,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-stsb,0.31064237775647174,0.0,0.5269607843137255,0.0,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-stsb,0.1610738255033557,0.0,0.41421568627450983,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-stsb,0.040268456375838924,0.0,0.01715686274509804,0.0,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-stsb,0.46404602109300097,0.0,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-qqp,glue-rte,0.007670182166826462,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-qqp,glue-rte,0.2253116011505273,0.0,0.0,0.0,0.0,0.0,
0.4,glue-cola,glue-qqp,glue-rte,0.551294343240652,0.0,0.0,0.0025,0.007220216606498195,0.0011467889908256881,
0.45,glue-cola,glue-qqp,glue-rte,0.551294343240652,0.0,0.0,0.44625,0.10830324909747292,0.0,
0.5,glue-cola,glue-qqp,glue-rte,0.4084372003835091,0.0,0.0,0.658125,0.3104693140794224,0.0,
0.55,glue-cola,glue-qqp,glue-rte,0.30488974113135187,0.0,0.0,0.660625,0.40794223826714804,0.0,
0.6000000000000001,glue-cola,glue-qqp,glue-rte,0.2598274209012464,0.0,0.0,0.660625,0.35379061371841153,0.0,
0.65,glue-cola,glue-qqp,glue-rte,0.22435282837967402,0.0,0.0,0.660625,0.24187725631768953,0.0,
0.7000000000000001,glue-cola,glue-qqp,glue-rte,0.19175455417066156,0.0,0.0,0.660625,0.11552346570397112,0.0,
0.75,glue-cola,glue-qqp,glue-rte,0.15723873441994246,0.0,0.0,0.66,0.05776173285198556,0.0,
0.8,glue-cola,glue-qqp,glue-rte,0.12655800575263662,0.0,0.0,0.6525,0.018050541516245487,0.0,
0.8500000000000001,glue-cola,glue-qqp,glue-rte,0.12943432406519656,0.0,0.0,0.406875,0.0036101083032490976,0.0,
0.9,glue-cola,glue-qqp,glue-rte,0.11984659635666348,0.0,0.0,0.02625,0.0,0.0,
0.9500000000000001,glue-cola,glue-qqp,glue-rte,0.004793863854266539,0.0,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.25,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.03096330275229358,
0.30000000000000004,glue-cola,glue-qqp,glue-sst2,0.09012464046021093,0.0,0.0,0.0,0.0,0.46788990825688076,
0.35000000000000003,glue-cola,glue-qqp,glue-sst2,0.41514860977948226,0.0,0.0,0.0,0.0,0.8520642201834863,
0.4,glue-cola,glue-qqp,glue-sst2,0.4592521572387344,0.0,0.0,0.0,0.0,0.8795871559633027,
0.45,glue-cola,glue-qqp,glue-sst2,0.39213806327900286,0.0,0.0,0.0,0.0,0.8830275229357798,
0.5,glue-cola,glue-qqp,glue-sst2,0.37871524448705657,0.0,0.0,0.0,0.0,0.8784403669724771,
0.55,glue-cola,glue-qqp,glue-sst2,0.3796740172579099,0.0,0.0,0.0,0.0,0.8681192660550459,
0.6000000000000001,glue-cola,glue-qqp,glue-sst2,0.3969319271332694,0.0,0.0,0.0,0.0,0.841743119266055,
0.65,glue-cola,glue-qqp,glue-sst2,0.4189837008628955,0.0,0.0,0.0,0.0,0.7889908256880734,
0.7000000000000001,glue-cola,glue-qqp,glue-sst2,0.4592521572387344,0.0,0.0,0.0,0.0,0.698394495412844,
0.75,glue-cola,glue-qqp,glue-sst2,0.4841802492809204,0.0,0.0,0.0,0.0,0.5779816513761468,
0.8,glue-cola,glue-qqp,glue-sst2,0.5206136145733461,0.0,0.0,0.0,0.0,0.42660550458715596,
0.8500000000000001,glue-cola,glue-qqp,glue-sst2,0.548418024928092,0.0,0.0,0.0,0.0,0.2706422018348624,
0.9,glue-cola,glue-qqp,glue-sst2,0.5790987535953979,0.0,0.0,0.0,0.0,0.125,
0.9500000000000001,glue-cola,glue-qqp,glue-sst2,0.6155321188878236,0.0,0.0,0.0,0.0,0.03096330275229358,
1.0,glue-cola,glue-qqp,glue-sst2,0.6404602109300096,0.0,0.0,0.0,0.0,0.008027522935779817,
0.0,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
