scaling_factor,dataset:0,dataset:1,dataset:2,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.45,glue-cola,glue-mnli,glue-qqp,0.6529242569511026,0.079375,0.0,0.0,0.0,0.06077981651376147,
0.5,glue-cola,glue-mnli,glue-qqp,0.6116970278044104,0.136875,0.0,0.009375,0.0,0.10665137614678899,
0.55,glue-cola,glue-mnli,glue-qqp,0.48801534036433364,0.176875,0.0,0.098125,0.0,0.08371559633027523,
0.6000000000000001,glue-cola,glue-mnli,glue-qqp,0.3911792905081496,0.193125,0.0,0.1625,0.0,0.045871559633027525,
0.65,glue-cola,glue-mnli,glue-qqp,0.3231064237775647,0.196875,0.0,0.140625,0.0,0.020642201834862386,
0.7000000000000001,glue-cola,glue-mnli,glue-qqp,0.31255992329817833,0.19875,0.0,0.105,0.0,0.006880733944954129,
0.75,glue-cola,glue-mnli,glue-qqp,0.3096836049856184,0.1975,0.0,0.06375,0.0,0.0,
0.8,glue-cola,glue-mnli,glue-qqp,0.3087248322147651,0.194375,0.0,0.03875,0.0,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-qqp,0.3087248322147651,0.18875,0.0,0.026875,0.0,0.0,
0.9,glue-cola,glue-mnli,glue-qqp,0.3087248322147651,0.18,0.0,0.019375,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-qqp,0.3087248322147651,0.16875,0.0,0.0175,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-qqp,0.3087248322147651,0.16,0.0,0.010625,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mnli,glue-rte,0.00862895493767977,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.30000000000000004,glue-cola,glue-mnli,glue-rte,0.1457334611697028,0.0,0.0,0.0,0.10108303249097472,0.0,
0.35000000000000003,glue-cola,glue-mnli,glue-rte,0.4554170661553212,0.005,0.0,0.0,0.2815884476534296,0.0,
0.4,glue-cola,glue-mnli,glue-rte,0.6270373921380633,0.0475,0.0,0.0,0.36101083032490977,0.0034403669724770644,
0.45,glue-cola,glue-mnli,glue-rte,0.6673058485139022,0.130625,0.0,0.0,0.35379061371841153,0.009174311926605505,
0.5,glue-cola,glue-mnli,glue-rte,0.6529242569511026,0.20625,0.0,0.0,0.33574007220216606,0.01261467889908257,
0.55,glue-cola,glue-mnli,glue-rte,0.6203259827420902,0.26,0.0,0.0,0.24187725631768953,0.009174311926605505,
0.6000000000000001,glue-cola,glue-mnli,glue-rte,0.5589645254074784,0.2775,0.0,0.0,0.17328519855595667,0.005733944954128441,
0.65,glue-cola,glue-mnli,glue-rte,0.4966442953020134,0.2775,0.0,0.0,0.10108303249097472,0.0,
0.7000000000000001,glue-cola,glue-mnli,glue-rte,0.43720038350910834,0.264375,0.0,0.0,0.06498194945848375,0.0,
0.75,glue-cola,glue-mnli,glue-rte,0.38638542665388304,0.26125,0.0,0.0,0.036101083032490974,0.0,
0.8,glue-cola,glue-mnli,glue-rte,0.3585810162991371,0.2525,0.0,0.0,0.01444043321299639,0.0,
0.8500000000000001,glue-cola,glue-mnli,glue-rte,0.3374880153403643,0.241875,0.0,0.0,0.0036101083032490976,0.0,
0.9,glue-cola,glue-mnli,glue-rte,0.32502396931927136,0.236875,0.0,0.0,0.0,0.0,
0.9500000000000001,glue-cola,glue-mnli,glue-rte,0.31831255992329816,0.23125,0.0,0.0,0.0,0.0,
1.0,glue-cola,glue-mnli,glue-rte,0.3144774688398849,0.225625,0.0,0.0,0.0,0.0,
0.0,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.2,glue-cola,glue-mnli,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.047018348623853214,
0.25,glue-cola,glue-mnli,glue-sst2,0.04314477468839885,0.000625,0.0,0.0,0.0,0.38990825688073394,
0.30000000000000004,glue-cola,glue-mnli,glue-sst2,0.3652924256951103,0.00125,0.0,0.0,0.0,0.7717889908256881,
0.35000000000000003,glue-cola,glue-mnli,glue-sst2,0.576222435282838,0.00875,0.0,0.0,0.0,0.8692660550458715,
0.4,glue-cola,glue-mnli,glue-sst2,0.5493767976989453,0.060625,0.0,0.0,0.0,0.8772935779816514,
0.45,glue-cola,glue-mnli,glue-sst2,0.4669223394055609,0.1325,0.0,0.0,0.0,0.8727064220183486,
0.5,glue-cola,glue-mnli,glue-sst2,0.3959731543624161,0.18125,0.0,0.0,0.0,0.8727064220183486,
0.55,glue-cola,glue-mnli,glue-sst2,0.36433365292425696,0.209375,0.0,0.0,0.0,0.8772935779816514,
0.6000000000000001,glue-cola,glue-mnli,glue-sst2,0.3432406519654842,0.215625,0.0,0.0,0.0,0.8761467889908257,
0.65,glue-cola,glue-mnli,glue-sst2,0.33844678811121764,0.220625,0.0,0.0,0.0,0.8669724770642202,
0.7000000000000001,glue-cola,glue-mnli,glue-sst2,0.3326941514860978,0.2225,0.0,0.0,0.0,0.8577981651376146,
0.75,glue-cola,glue-mnli,glue-sst2,0.3317353787152445,0.22,0.0,0.0,0.0,0.8463302752293578,
0.8,glue-cola,glue-mnli,glue-sst2,0.32790028763183127,0.220625,0.0,0.0,0.0,0.8302752293577982,
0.8500000000000001,glue-cola,glue-mnli,glue-sst2,0.32790028763183127,0.21875,0.0,0.0,0.0,0.805045871559633,
0.9,glue-cola,glue-mnli,glue-sst2,0.3288590604026846,0.219375,0.0,0.0,0.0,0.786697247706422,
0.9500000000000001,glue-cola,glue-mnli,glue-sst2,0.3231064237775647,0.219375,0.0,0.0,0.0,0.75,
1.0,glue-cola,glue-mnli,glue-sst2,0.31831255992329816,0.215625,0.0,0.0,0.0,0.7155963302752294,
0.0,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mnli,glue-stsb,0.0028763183125599234,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mnli,glue-stsb,0.0862895493767977,0.000625,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mnli,glue-stsb,0.38638542665388304,0.004375,0.0,0.0,0.0,0.0,0.005493307565722792
0.4,glue-cola,glue-mnli,glue-stsb,0.6059443911792906,0.015625,0.0,0.0,0.0,0.0,0.06850569791022675
0.45,glue-cola,glue-mnli,glue-stsb,0.673058485139022,0.05625,0.0,0.0,0.0,0.0011467889908256881,0.1807330490021496
0.5,glue-cola,glue-mnli,glue-stsb,0.6855225311601151,0.121875,0.0,0.0,0.0,0.0022935779816513763,0.3067934913566437
0.55,glue-cola,glue-mnli,glue-stsb,0.6903163950143816,0.170625,0.0,0.0,0.0,0.0022935779816513763,0.4360057907481051
0.6000000000000001,glue-cola,glue-mnli,glue-stsb,0.6893576222435283,0.20875,0.0,0.0,0.0,0.0011467889908256881,0.4800700881683071
0.65,glue-cola,glue-mnli,glue-stsb,0.6893576222435283,0.241875,0.0,0.0,0.0,0.0,0.5077968553793502
0.7000000000000001,glue-cola,glue-mnli,glue-stsb,0.6788111217641419,0.263125,0.0,0.0,0.0,0.0,0.516910965737252
0.75,glue-cola,glue-mnli,glue-stsb,0.6788111217641419,0.265625,0.0,0.0,0.0,0.0,0.5285971535043803
0.8,glue-cola,glue-mnli,glue-stsb,0.6673058485139022,0.26875,0.0,0.0,0.0,0.0,0.4990996590263593
0.8500000000000001,glue-cola,glue-mnli,glue-stsb,0.6644295302013423,0.259375,0.0,0.0,0.007220216606498195,0.0,0.45569897794531106
0.9,glue-cola,glue-mnli,glue-stsb,0.6490891658676894,0.250625,0.0,0.0,0.0036101083032490976,0.0,0.37763909162414816
0.9500000000000001,glue-cola,glue-mnli,glue-stsb,0.6279961649089166,0.248125,0.0,0.0,0.0,0.0,0.31059599497387963
1.0,glue-cola,glue-mnli,glue-stsb,0.6040268456375839,0.24375,0.0,0.0,0.0,0.0,0.26128763835743973
0.0,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-qqp,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mrpc,glue-qqp,0.00862895493767977,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-qqp,0.09395973154362416,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mrpc,glue-qqp,0.36145733461169705,0.0,0.0,0.0,0.0,0.0022935779816513763,-0.0323030368810438
0.4,glue-cola,glue-mrpc,glue-qqp,0.5819750719079578,0.0,0.0,0.0,0.0,0.006880733944954129,
0.45,glue-cola,glue-mrpc,glue-qqp,0.6720997123681688,0.0,0.0,0.004375,0.0,0.011467889908256881,
0.5,glue-cola,glue-mrpc,glue-qqp,0.6836049856184084,0.0,0.0,0.1375,0.0,0.008027522935779817,
0.55,glue-cola,glue-mrpc,glue-qqp,0.6836049856184084,0.0,0.0,0.405,0.0,0.0045871559633027525,
0.6000000000000001,glue-cola,glue-mrpc,glue-qqp,0.675934803451582,0.0,0.0,0.5425,0.0,0.0,
0.65,glue-cola,glue-mrpc,glue-qqp,0.6481303930968361,0.0,0.0,0.58625,0.0,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-qqp,0.6155321188878236,0.0,0.0,0.599375,0.0,0.0,
0.75,glue-cola,glue-mrpc,glue-qqp,0.5196548418024928,0.0,0.0,0.61,0.0,0.0,
0.8,glue-cola,glue-mrpc,glue-qqp,0.4247363374880153,0.0,0.0,0.6125,0.0,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-qqp,0.36720997123681687,0.0,0.0,0.61875,0.0,0.0,
0.9,glue-cola,glue-mrpc,glue-qqp,0.33557046979865773,0.0,0.0,0.62625,0.0,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-qqp,0.3231064237775647,0.0,0.0,0.63125,0.0,0.0,
1.0,glue-cola,glue-mrpc,glue-qqp,0.3144774688398849,0.0,0.0,0.6375,0.0,0.0,
0.0,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mrpc,glue-rte,0.01725790987535954,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-rte,0.12847555129434324,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.35000000000000003,glue-cola,glue-mrpc,glue-rte,0.4218600191754554,0.0,0.0,0.0,0.0,0.0,
0.4,glue-cola,glue-mrpc,glue-rte,0.62320230105465,0.0,0.0,0.0,0.02527075812274368,0.0,
0.45,glue-cola,glue-mrpc,glue-rte,0.6720997123681688,0.0,0.0,0.0,0.11552346570397112,0.0034403669724770644,
0.5,glue-cola,glue-mrpc,glue-rte,0.6816874400767018,0.0,0.0,0.0,0.1552346570397112,0.0011467889908256881,-0.004508094795783378
0.55,glue-cola,glue-mrpc,glue-rte,0.6874400767018217,0.0,0.0,0.0,0.1588447653429603,0.0,
0.6000000000000001,glue-cola,glue-mrpc,glue-rte,0.6864813039309684,0.0,0.0,0.0,0.1444043321299639,0.0,
0.65,glue-cola,glue-mrpc,glue-rte,0.6768935762224353,0.0,0.0,0.0,0.12274368231046931,0.0,
0.7000000000000001,glue-cola,glue-mrpc,glue-rte,0.6538830297219559,0.0,0.0,0.0,0.11191335740072202,0.0,
0.75,glue-cola,glue-mrpc,glue-rte,0.6174496644295302,0.0,0.0,0.0,0.10108303249097472,0.0,
0.8,glue-cola,glue-mrpc,glue-rte,0.5503355704697986,0.0,0.0,0.0,0.07942238267148015,0.0,
0.8500000000000001,glue-cola,glue-mrpc,glue-rte,0.5023969319271333,0.0,0.0,0.0,0.05776173285198556,0.0,
0.9,glue-cola,glue-mrpc,glue-rte,0.43720038350910834,0.0,0.0,0.0,0.04693140794223827,0.0,
0.9500000000000001,glue-cola,glue-mrpc,glue-rte,0.3883029721955896,0.0,0.0,0.0,0.039711191335740074,0.0,
1.0,glue-cola,glue-mrpc,glue-rte,0.3691275167785235,0.0,0.0,0.0,0.032490974729241874,0.0,
0.0,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.2,glue-cola,glue-mrpc,glue-sst2,0.0019175455417066154,0.0,0.0,0.0,0.0,0.034403669724770644,
0.25,glue-cola,glue-mrpc,glue-sst2,0.09204218600191755,0.0,0.0,0.0,0.0,0.3646788990825688,
0.30000000000000004,glue-cola,glue-mrpc,glue-sst2,0.44007670182166825,0.0,0.0,0.0,0.0,0.7465596330275229,
0.35000000000000003,glue-cola,glue-mrpc,glue-sst2,0.6356663470757431,0.0,0.0,0.0,0.0,0.8176605504587156,
0.4,glue-cola,glue-mrpc,glue-sst2,0.6615532118887824,0.0,0.0,0.0,0.0,0.7568807339449541,
0.45,glue-cola,glue-mrpc,glue-sst2,0.6462128475551294,0.0,0.0,0.0,0.0,0.6628440366972477,
0.5,glue-cola,glue-mrpc,glue-sst2,0.6001917545541706,0.0,0.0,0.0,0.0,0.4919724770642202,
0.55,glue-cola,glue-mrpc,glue-sst2,0.5407478427612655,0.0,0.0,0.0,0.0,0.3543577981651376,
0.6000000000000001,glue-cola,glue-mrpc,glue-sst2,0.5129434324065196,0.0,0.0,0.0,0.0,0.2098623853211009,
0.65,glue-cola,glue-mrpc,glue-sst2,0.47555129434324067,0.0,0.0,0.0,0.0,0.12729357798165136,
0.7000000000000001,glue-cola,glue-mrpc,glue-sst2,0.44966442953020136,0.0,0.0,0.0,0.0,0.052752293577981654,
0.75,glue-cola,glue-mrpc,glue-sst2,0.44007670182166825,0.0,0.0,0.0,0.0,0.03096330275229358,
0.8,glue-cola,glue-mrpc,glue-sst2,0.42857142857142855,0.0,0.0,0.0,0.0,0.022935779816513763,
0.8500000000000001,glue-cola,glue-mrpc,glue-sst2,0.4218600191754554,0.0,0.0,0.0,0.0,0.016055045871559634,
0.9,glue-cola,glue-mrpc,glue-sst2,0.41418983700862894,0.0,0.0,0.0,0.0,0.006880733944954129,
0.9500000000000001,glue-cola,glue-mrpc,glue-sst2,0.41514860977948226,0.0,0.0,0.0,0.0,0.0034403669724770644,
1.0,glue-cola,glue-mrpc,glue-sst2,0.4189837008628955,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.0,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mrpc,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.25,glue-cola,glue-mrpc,glue-stsb,0.007670182166826462,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-mrpc,glue-stsb,0.08149568552253116,0.0,0.0,0.0,0.0,0.0,
0.35000000000000003,glue-cola,glue-mrpc,glue-stsb,0.34132310642377756,0.0,0.0,0.0,0.0,0.0,
0.4,glue-cola,glue-mrpc,glue-stsb,0.5781399808245445,0.0,0.0,0.0,0.0,0.0,0.016400287875795633
0.45,glue-cola,glue-mrpc,glue-stsb,0.6673058485139022,0.0,0.0,0.0,0.0,0.0,0.07384749475156457
0.5,glue-cola,glue-mrpc,glue-stsb,0.6826462128475551,0.0,0.0,0.0,0.0,0.0,0.14942234539447785
0.55,glue-cola,glue-mrpc,glue-stsb,0.6893576222435283,0.0,0.0,0.0,0.0,0.0,0.21478949989489526
0.6000000000000001,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.3128375936652153
0.65,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.3355567467363754
0.7000000000000001,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.34277929546066577
0.75,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.3034246797915686
0.8,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,0.23497299824797316
0.8500000000000001,glue-cola,glue-mrpc,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,0.10189824973813098
0.9,glue-cola,glue-mrpc,glue-stsb,0.6903163950143816,0.0,0.0,0.0,0.0,0.0,-0.027271330348103834
0.9500000000000001,glue-cola,glue-mrpc,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,-0.16302509753997385
1.0,glue-cola,glue-mrpc,glue-stsb,0.6912751677852349,0.0,0.0,0.0,0.0,0.0,-0.27048714719714123
0.0,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-qqp,glue-rte,0.0028763183125599234,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,glue-cola,glue-qqp,glue-rte,0.06999041227229147,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.35000000000000003,glue-cola,glue-qqp,glue-rte,0.2981783317353787,0.0,0.0,0.0,0.08664259927797834,0.0,
0.4,glue-cola,glue-qqp,glue-rte,0.5541706615532119,0.0,0.0,0.004375,0.296028880866426,0.0,
0.45,glue-cola,glue-qqp,glue-rte,0.6529242569511026,0.0,0.0,0.18125,0.4223826714801444,0.0022935779816513763,
0.5,glue-cola,glue-qqp,glue-rte,0.673058485139022,0.0,0.0,0.486875,0.4729241877256318,0.0011467889908256881,
0.55,glue-cola,glue-qqp,glue-rte,0.6740172579098753,0.0,0.0,0.60625,0.4729241877256318,0.0,
0.6000000000000001,glue-cola,glue-qqp,glue-rte,0.6778523489932886,0.0,0.0,0.625,0.4693140794223827,0.0,
0.65,glue-cola,glue-qqp,glue-rte,0.6538830297219559,0.0,0.0,0.623125,0.4620938628158845,0.0,
0.7000000000000001,glue-cola,glue-qqp,glue-rte,0.6040268456375839,0.0,0.0,0.61,0.4620938628158845,0.0,
0.75,glue-cola,glue-qqp,glue-rte,0.5580057526366251,0.0,0.0,0.58125,0.4620938628158845,0.0,
0.8,glue-cola,glue-qqp,glue-rte,0.4669223394055609,0.0,0.0,0.544375,0.4620938628158845,0.0,
0.8500000000000001,glue-cola,glue-qqp,glue-rte,0.39789069990412274,0.0,0.0,0.50875,0.4620938628158845,0.0,
0.9,glue-cola,glue-qqp,glue-rte,0.35091083413231067,0.0,0.0,0.47125,0.4620938628158845,0.0,
0.9500000000000001,glue-cola,glue-qqp,glue-rte,0.3202301054650048,0.0,0.0,0.448125,0.4657039711191336,0.0,
1.0,glue-cola,glue-qqp,glue-rte,0.31543624161073824,0.0,0.0,0.435,0.4657039711191336,0.0,
0.0,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.2,glue-cola,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.011467889908256881,
0.25,glue-cola,glue-qqp,glue-sst2,0.032598274209012464,0.0,0.0,0.0,0.0,0.12155963302752294,
0.30000000000000004,glue-cola,glue-qqp,glue-sst2,0.32981783317353786,0.0,0.0,0.0,0.0,0.47706422018348627,
0.35000000000000003,glue-cola,glue-qqp,glue-sst2,0.5982742090124641,0.0,0.0,0.0,0.0,0.7236238532110092,
0.4,glue-cola,glue-qqp,glue-sst2,0.6500479386385427,0.0,0.0,0.0,0.0,0.7993119266055045,
0.45,glue-cola,glue-qqp,glue-sst2,0.6299137104506232,0.0,0.0,0.0,0.0,0.783256880733945,
0.5,glue-cola,glue-qqp,glue-sst2,0.5455417066155321,0.0,0.0,0.0,0.0,0.7362385321100917,
0.55,glue-cola,glue-qqp,glue-sst2,0.4582933844678811,0.0,0.0,0.0025,0.0,0.6628440366972477,
0.6000000000000001,glue-cola,glue-qqp,glue-sst2,0.37583892617449666,0.0,0.0,0.019375,0.0,0.5573394495412844,
0.65,glue-cola,glue-qqp,glue-sst2,0.348993288590604,0.0,0.0,0.051875,0.0,0.4552752293577982,
0.7000000000000001,glue-cola,glue-qqp,glue-sst2,0.3317353787152445,0.0,0.0,0.0425,0.0,0.3543577981651376,
0.75,glue-cola,glue-qqp,glue-sst2,0.3221476510067114,0.0,0.0,0.028125,0.0,0.26490825688073394,
0.8,glue-cola,glue-qqp,glue-sst2,0.3192713326941515,0.0,0.0,0.014375,0.0,0.18807339449541285,
0.8500000000000001,glue-cola,glue-qqp,glue-sst2,0.31351869606903165,0.0,0.0,0.00875,0.0,0.13646788990825687,
0.9,glue-cola,glue-qqp,glue-sst2,0.31351869606903165,0.0,0.0,0.00375,0.0,0.09288990825688073,
0.9500000000000001,glue-cola,glue-qqp,glue-sst2,0.31255992329817833,0.0,0.0,0.0025,0.0,0.06422018348623854,
1.0,glue-cola,glue-qqp,glue-sst2,0.311601150527325,0.0,0.0,0.00125,0.0,0.047018348623853214,
0.0,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
